Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.7:64021-8.8.8.8:53-17,192.168.1.7,64021,8.8.8.8,53,17,22/04/2026 00:03:23,53,33978.70063781738,1,1,93,157,93.0,93.0,93.0,0.0,157.0,157.0,157.0,0.0,7357.550327329372,58.86040261863497,33978.70063781738,0.0,33978.70063781738,33978.70063781738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,29.430201309317486,29.430201309317486,93.0,157.0,125.0,32.0,1024.0,0,0,0,0,0,0,0,0,1.0,125.0,93.0,157.0,20,0,0,0,0,0,0,1,93,1,157,0,0,1,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:58271-8.8.8.8:53-17,192.168.1.7,58271,8.8.8.8,53,17,22/04/2026 00:03:25,53,23328.065872192383,1,1,78,142,78.0,78.0,78.0,0.0,142.0,142.0,142.0,0.0,9430.700393479483,85.73363994072257,23328.065872192383,0.0,23328.065872192383,23328.065872192383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,42.866819970361284,42.866819970361284,78.0,142.0,110.0,32.0,1024.0,0,0,0,0,0,0,0,0,1.0,110.0,78.0,142.0,20,0,0,0,0,0,0,1,78,1,142,0,0,1,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.1:0-224.0.0.1:0-2,192.168.1.1,0,224.0.0.1,0,2,22/04/2026 00:01:35,0,125477615.35644531,2,0,92,0,46.0,46.0,46.0,0.0,0,0,0,0,0.733198505077219,0.015939097936461283,125477615.35644531,0.0,125477615.35644531,125477615.35644531,125477615.35644531,125477615.35644531,0.0,125477615.35644531,125477615.35644531,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48,0,0.015939097936461283,0.0,46.0,46.0,46.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,46.0,46.0,0.0,48,0,0,0,0,0,0,2,92,0,0,0,0,2,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:0-239.255.255.250:0-2,192.168.1.7,0,239.255.255.250,0,2,22/04/2026 00:01:43,0,125500139.2364502,2,0,92,0,46.0,46.0,46.0,0.0,0,0,0,0,0.7330669157797999,0.015936237299560868,125500139.2364502,0.0,125500139.2364502,125500139.2364502,125500139.2364502,125500139.2364502,0.0,125500139.2364502,125500139.2364502,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48,0,0.015936237299560868,0.0,46.0,46.0,46.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,46.0,46.0,0.0,48,0,0,0,0,0,0,2,92,0,0,0,0,2,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:0-224.0.0.251:0-2,192.168.1.7,0,224.0.0.251,0,2,22/04/2026 00:03:43,0,1.0,1,0,46,0,46.0,46.0,46.0,0.0,0,0,0,0,46000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,0,1000000.0,0.0,46.0,46.0,46.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,46.0,46.0,0.0,24,0,0,0,0,0,0,1,46,0,0,0,0,1,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:0-224.0.0.252:0-2,192.168.1.7,0,224.0.0.252,0,2,22/04/2026 00:03:48,0,1.0,1,0,46,0,46.0,46.0,46.0,0.0,0,0,0,0,46000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,0,1000000.0,0.0,46.0,46.0,46.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,46.0,46.0,0.0,24,0,0,0,0,0,0,1,46,0,0,0,0,1,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:53954-8.8.8.8:443-17,192.168.1.7,53954,8.8.8.8,443,17,22/04/2026 00:03:52,443,7174998.52180481,22,23,9929,12673,1292.0,73.0,451.3181818181818,519.2264689257067,1292.0,64.0,551.0,520.4309251246384,3150.1051786021358,6.271778295597563,163068.14822283658,1028738.037337586,6907910.108566284,254.15420532226562,7174998.52180481,341666.59627641947,1468469.1226210417,6907910.108566284,254.15420532226562,7096498.727798462,322568.1239908392,1446106.291392916,6948723.554611206,259.63783264160156,0,0,0,0,440,460,3.0662027222921417,3.205575573305421,64.0,1292.0,502.26666666666665,522.2250855713463,272719.04,0,0,0,0,0,0,0,0,1.0454545454545454,502.26666666666665,451.3181818181818,551.0,440,0,0,0,0,0,0,22,9929,23,12673,0,0,22,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:53053-8.8.8.8:53-17,192.168.1.7,53053,8.8.8.8,53,17,22/04/2026 00:03:52,53,120824.81384277344,1,1,75,124,75.0,75.0,75.0,0.0,124.0,124.0,124.0,0.0,1647.0126762119753,16.552891218210807,120824.81384277344,0.0,120824.81384277344,120824.81384277344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,8.276445609105403,8.276445609105403,75.0,124.0,99.5,24.5,600.25,0,0,0,0,0,0,0,0,1.0,99.5,75.0,124.0,20,0,0,0,0,0,0,1,75,1,124,0,0,1,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:64325-8.8.8.8:53-17,192.168.1.7,64325,8.8.8.8,53,17,22/04/2026 00:03:52,53,124317.40760803223,1,1,75,365,75.0,75.0,75.0,0.0,365.0,365.0,365.0,0.0,3539.327343337968,16.08785156062713,124317.40760803223,0.0,124317.40760803223,124317.40760803223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,8.043925780313565,8.043925780313565,75.0,365.0,220.0,145.0,21025.0,0,0,0,0,0,0,0,0,1.0,220.0,75.0,365.0,20,0,0,0,0,0,0,1,75,1,365,0,0,1,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.167.227:443-192.168.1.7:65262-17,192.168.1.7,65262,172.217.167.227,443,17,22/04/2026 00:03:59,443,146711.3494873047,8,11,3748,4974,1292.0,73.0,468.5,514.5651076394512,1292.0,64.0,452.1818181818182,481.0259524621813,59450.07002171115,129.50599981799036,8150.6305270724815,15855.269229655429,57488.441467285156,255.10787963867188,115404.60586547852,16486.372266496932,20881.898578580545,58098.554611206055,255.10787963867188,118876.45721435547,11887.645721435547,19183.259533410153,57818.17436218262,257.73048400878906,0,0,0,0,160,220,54.528842028627516,74.97715778936283,64.0,1292.0,459.05263157894734,495.49002578353634,245510.3656509695,0,0,0,0,0,0,0,0,1.375,459.05263157894734,468.5,452.1818181818182,160,0,0,0,0,0,0,8,3748,11,4974,0,0,8,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:51356-216.239.38.223:443-6,192.168.1.7,51356,216.239.38.223,443,6,22/04/2026 00:05:55,443,1903635.2634429932,12,13,2827,8151,1304.0,54.0,235.58333333333334,358.497665806751,1304.0,54.0,627.0,569.6168752902117,5766.861021551333,13.132767857422419,79318.13597679138,363021.7973876681,1819970.3693389893,229.12025451660156,1903635.2634429932,173057.7512220903,526020.8125550357,1836203.3367156982,236.74964904785156,1872581.2435150146,156048.43695958456,501734.5485197957,1819970.3693389893,260.1146697998047,0,0,0,0,240,260,6.303728571562761,6.829039285859658,54.0,1304.0,439.12,518.3158357603982,268651.3056,2,2,0,10,24,0,0,0,1.0833333333333333,439.12,235.58333333333334,627.0,240,0,0,0,0,0,0,12,2827,13,8151,512,1046,8,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:51354-216.239.38.223:443-6,192.168.1.7,51354,216.239.38.223,443,6,22/04/2026 00:05:55,443,3943871.021270752,67,72,30380,29008,1304.0,54.0,453.43283582089555,557.8778613420147,1304.0,54.0,402.8888888888889,308.41033072639675,15058.301775006992,35.244560293762575,28578.775516454723,115363.47663250561,1336738.8248443604,215.5303955078125,3943871.021270752,59755.621534405334,170200.30538820702,1379441.9765472412,239.1338348388672,3907405.376434326,55033.87854132854,157998.06657490483,1336738.8248443604,215.5303955078125,0,0,0,0,1340,1440,16.98838517756901,18.256175116193564,54.0,1304.0,427.2517985611511,447.1278138532937,199923.28192122563,2,2,0,60,138,0,0,0,1.0746268656716418,427.2517985611511,453.43283582089555,402.8888888888889,1340,0,0,0,0,0,0,67,30380,72,29008,512,958,63,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:65263-239.255.255.250:1900-17,192.168.1.7,65263,239.255.255.250,1900,17,22/04/2026 00:04:03,1900,3026915.3118133545,4,0,848,0,212.0,212.0,212.0,0.0,0,0,0,0,280.1531964539777,1.321477341764046,1008971.7706044514,2642.6151925520367,1012704.1339874268,1006940.6032562256,3026915.3118133545,1008971.7706044514,2642.6151925520367,1012704.1339874268,1006940.6032562256,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,1.321477341764046,0.0,212.0,212.0,212.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,212.0,212.0,0.0,80,0,0,0,0,0,0,4,848,0,0,0,0,4,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:58410-8.8.8.8:443-17,192.168.1.7,58410,8.8.8.8,443,17,22/04/2026 00:04:36,443,59715.986251831055,9,11,3614,5646,1292.0,73.0,401.55555555555554,482.24869358986945,1292.0,64.0,513.2727272727273,470.6958274549192,155067.35434208898,334.9186918835615,3142.9466448332137,6042.06110869041,18439.292907714844,251.0547637939453,41276.69334411621,5159.586668014526,8471.740500094029,23665.189743041992,251.0547637939453,39689.77928161621,3968.9779281616206,6591.629721562644,18735.885620117188,253.91578674316406,0,0,0,0,180,220,150.7134113476027,184.20528053595882,64.0,1292.0,463.0,479.1635420187976,229597.70000000004,0,0,0,0,0,0,0,0,1.2222222222222223,463.0,401.55555555555554,513.2727272727273,180,0,0,0,0,0,0,9,3614,11,5646,0,0,9,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.199.94:443-192.168.1.7:54413-17,192.168.1.7,54413,172.217.199.94,443,17,22/04/2026 00:04:36,443,800666.8090820312,8,11,4015,5029,1292.0,73.0,501.875,536.0805530654885,1292.0,63.0,457.1818181818182,482.3542301108026,11295.58500166754,23.73022059173853,44481.48939344618,92331.74499371022,271563.7683868408,275.3734588623047,529103.0406951904,75586.1486707415,111493.17438709838,256748.43788146973,285.14862060546875,551945.2095031738,55194.52095031738,98643.76859863407,271855.35430908203,292.3011779785156,0,0,0,0,160,220,9.991671828100433,13.738548763638097,63.0,1292.0,476.0,506.15329485713795,256191.15789473683,0,0,0,0,0,0,0,0,1.375,476.0,501.875,457.1818181818182,160,0,0,0,0,0,0,8,4015,11,5029,0,0,8,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:49690-4.213.25.241:443-6,192.168.1.7,49690,4.213.25.241,443,6,22/04/2026 00:04:41,443,42780.63774108887,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,2828.382333435506,46.75012121381001,42780.63774108887,0.0,42780.63774108887,42780.63774108887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,23.375060606905006,23.375060606905006,55.0,66.0,60.5,5.5,30.25,0,0,0,0,2,0,0,0,1.0,60.5,55.0,66.0,20,0,0,0,0,0,0,1,55,1,66,508,7951,1,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
142.250.67.206:443-192.168.1.7:60568-17,192.168.1.7,60568,142.250.67.206,443,17,22/04/2026 00:03:52,443,60029499.29237366,93,117,53759,16644,1292.0,73.0,578.0537634408602,534.982611828604,1292.0,63.0,142.25641025641025,240.56255841296388,1172.8067171958608,3.498280053564916,287222.48465250555,2364432.0617374536,21809921.741485596,249.38583374023438,59961618.423461914,651756.7219941512,3543485.1854629884,21874679.565429688,255.584716796875,59931027.17399597,516646.7859827239,3162233.3144729235,21856062.88909912,249.38583374023438,0,0,0,0,1860,2340,1.5492383094358912,1.9490417441290246,63.0,1292.0,335.252380952381,453.7072667733045,205850.2839229025,0,0,0,0,0,0,0,0,1.2580645161290323,335.252380952381,578.0537634408602,142.25641025641025,1860,0,0,0,0,0,0,93,53759,117,16644,0,0,93,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:55836-8.8.8.8:53-17,192.168.1.7,55836,8.8.8.8,53,17,22/04/2026 00:05:07,53,21412.61100769043,1,1,80,192,80.0,80.0,80.0,0.0,192.0,192.0,192.0,0.0,12702.794624266515,93.40290164901849,21412.61100769043,0.0,21412.61100769043,21412.61100769043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,46.701450824509244,46.701450824509244,80.0,192.0,136.0,56.0,3136.0,0,0,0,0,0,0,0,0,1.0,136.0,80.0,192.0,20,0,0,0,0,0,0,1,80,1,192,0,0,1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.24.225:443-192.168.1.7:51358-6,192.168.1.7,51358,172.217.24.225,443,6,22/04/2026 00:05:55,443,90206634.2830658,18,29,2944,17447,1304.0,54.0,163.55555555555554,284.93414877090896,1304.0,54.0,601.6206896551724,587.9737511026586,226.04767556246068,0.5210259796692488,1961013.7887622998,7359790.851164405,30003514.766693115,223.63662719726562,90206634.2830658,5306272.604886224,11431832.515751999,30485402.10723877,223.63662719726562,90120965.24238586,3218605.9015137805,9277729.262448644,30500350.71372986,240.325927734375,0,0,0,0,360,580,0.19954186455418038,0.3214841151150684,54.0,1304.0,433.8510638297872,538.2869194075324,289752.8076052513,2,2,0,20,46,0,0,0,1.6111111111111112,433.8510638297872,163.55555555555554,601.6206896551724,360,0,0,0,0,0,0,18,2944,29,17447,508,1047,14,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:64334-8.8.8.8:443-17,192.168.1.7,64334,8.8.8.8,443,17,22/04/2026 00:05:37,443,106013.53645324707,10,11,3689,5378,1292.0,73.0,368.9,467.9520167709505,1292.0,64.0,488.90909090909093,469.31060746694374,85526.81387059123,198.08791124764704,5300.6768226623535,9877.904202829335,39476.39465332031,252.72369384765625,90977.90718078613,10108.656353420682,14292.289520297836,39476.39465332031,252.72369384765625,89165.68756103516,8916.568756103516,16627.13144477875,54792.40417480469,265.5982971191406,0,0,0,0,200,220,94.32757678459383,103.76033446305321,64.0,1292.0,431.76190476190476,472.48118176302154,223238.4671201814,0,0,0,0,0,0,0,0,1.1,431.76190476190476,368.9,488.90909090909093,200,0,0,0,0,0,0,10,3689,11,5378,0,0,10,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:58598-216.239.36.223:443-17,192.168.1.7,58598,216.239.36.223,443,17,22/04/2026 00:05:37,443,174888.61083984375,10,13,5899,6137,1292.0,73.0,589.9,574.9254647343428,1292.0,66.0,472.0769230769231,495.4937648506963,68820.94804344981,131.51228024255116,7949.482310901989,17673.71612347668,74830.29365539551,260.35308837890625,131519.07920837402,14613.23102315267,24473.431892882967,75433.01582336426,260.35308837890625,157198.42910766602,13099.869092305502,22395.255220117935,75109.00497436523,272.0355987548828,0,0,0,0,200,260,57.17925227937007,74.33302796318108,66.0,1292.0,523.304347826087,534.689705610127,285893.0812854443,0,0,0,0,0,0,0,0,1.3,523.304347826087,589.9,472.0769230769231,200,0,0,0,0,0,0,10,5899,13,6137,0,0,10,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:51365-8.8.4.4:443-6,192.168.1.7,51365,8.8.4.4,443,6,22/04/2026 00:07:35,443,346334.93423461914,14,17,3058,8289,1304.0,54.0,218.42857142857142,335.6817613424345,1304.0,54.0,487.5882352941176,516.7642606044485,32763.08243370319,89.50872965936361,11544.497807820637,41541.827752639736,231682.30056762695,272.98927307128906,346334.93423461914,26641.148787278395,65008.04857378029,249094.72465515137,272.98927307128906,325734.13848876953,20358.383655548096,60843.24289247796,253833.53233337402,274.1813659667969,0,0,0,0,280,340,40.423297265519054,49.08543239384456,54.0,1304.0,366.03225806451616,463.97743854151605,215275.0634755463,2,2,0,15,30,0,0,0,1.2142857142857142,366.03225806451616,218.42857142857142,487.5882352941176,280,0,0,0,0,0,0,14,3058,17,8289,512,1046,10,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:51366-216.239.34.157:443-6,192.168.1.7,51366,216.239.34.157,443,6,22/04/2026 00:07:35,443,348131.8950653076,14,21,4790,12399,1304.0,54.0,342.14285714285717,435.3935587722999,1304.0,54.0,590.4285714285714,560.9567992388049,49374.96461441845,100.53660838353863,10239.173384273754,19294.358273449227,84175.82511901855,252.9621124267578,337806.22482299805,25985.094217153695,38098.95860468955,121714.35356140137,265.1214599609375,324582.0999145508,16229.104995727539,25885.162229335332,99890.70892333984,279.1881561279297,0,0,0,0,280,420,40.214643353415454,60.32196503012318,54.0,1304.0,491.1142857142857,528.6071601822268,279425.52979591844,1,2,1,16,34,0,0,0,1.5,491.1142857142857,342.14285714285717,590.4285714285714,280,0,0,0,0,0,0,14,4790,21,12399,0,1039,11,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
160.79.104.10:443-192.168.1.7:64212-17,192.168.1.7,64212,160.79.104.10,443,17,22/04/2026 00:05:52,443,1225228.5480499268,79,208,20152,246177,1292.0,84.0,255.08860759493672,401.8072524209353,1242.0,64.0,1183.5432692307693,245.98647174513448,217370.8737230202,234.24201179183189,4284.015902272472,40288.995345200325,639696.5980529785,261.7835998535156,1216155.0521850586,15591.731438269982,78769.45675002814,647273.063659668,261.7835998535156,1191345.453262329,5755.292044745552,47426.665219868846,640419.7216033936,292.3011779785156,0,0,0,0,1580,4160,64.47776631203735,169.76424547979454,64.0,1292.0,927.9756097560976,510.15909532321825,260262.3025410045,0,0,0,0,0,0,0,0,2.632911392405063,927.9756097560976,255.08860759493672,1183.5432692307693,1580,0,0,0,0,0,0,79,20152,208,246177,0,0,79,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:62637-8.8.8.8:53-17,192.168.1.7,62637,8.8.8.8,53,17,22/04/2026 00:05:55,53,10343.790054321289,1,1,78,142,78.0,78.0,78.0,0.0,142.0,142.0,142.0,0.0,21268.79981560447,193.3527255964043,10343.790054321289,0.0,10343.790054321289,10343.790054321289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,96.67636279820215,96.67636279820215,78.0,142.0,110.0,32.0,1024.0,0,0,0,0,0,0,0,0,1.0,110.0,78.0,142.0,20,0,0,0,0,0,0,1,78,1,142,0,0,1,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:63102-8.8.8.8:53-17,192.168.1.7,63102,8.8.8.8,53,17,22/04/2026 00:05:55,53,21476.98402404785,1,1,87,151,87.0,87.0,87.0,0.0,151.0,151.0,151.0,0.0,11081.63044371177,93.12294490514093,21476.98402404785,0.0,21476.98402404785,21476.98402404785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,46.56147245257046,46.56147245257046,87.0,151.0,119.0,32.0,1024.0,0,0,0,0,0,0,0,0,1.0,119.0,87.0,151.0,20,0,0,0,0,0,0,1,87,1,151,0,0,1,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:53230-8.8.8.8:53-17,192.168.1.7,53230,8.8.8.8,53,17,22/04/2026 00:05:55,53,28320.789337158203,1,1,85,130,85.0,85.0,85.0,0.0,130.0,130.0,130.0,0.0,7591.596316064182,70.61950061455053,28320.789337158203,0.0,28320.789337158203,28320.789337158203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,35.309750307275266,35.309750307275266,85.0,130.0,107.5,22.5,506.25,0,0,0,0,0,0,0,0,1.0,107.5,85.0,130.0,20,0,0,0,0,0,0,1,85,1,130,0,0,1,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:57588-8.8.8.8:53-17,192.168.1.7,57588,8.8.8.8,53,17,22/04/2026 00:05:57,53,17700.672149658203,1,1,93,261,93.0,93.0,93.0,0.0,261.0,261.0,261.0,0.0,19999.240537701033,112.99005953503408,17700.672149658203,0.0,17700.672149658203,17700.672149658203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,56.49502976751704,56.49502976751704,93.0,261.0,177.0,84.0,7056.0,0,0,0,0,0,0,0,0,1.0,177.0,93.0,261.0,20,0,0,0,0,0,0,1,93,1,261,0,0,1,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:52477-8.8.8.8:53-17,192.168.1.7,52477,8.8.8.8,53,17,22/04/2026 00:05:57,53,16272.783279418945,1,1,93,214,93.0,93.0,93.0,0.0,214.0,214.0,214.0,0.0,18865.85685610889,122.9046049257908,16272.783279418945,0.0,16272.783279418945,16272.783279418945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,61.4523024628954,61.4523024628954,93.0,214.0,153.5,60.5,3660.25,0,0,0,0,0,0,0,0,1.0,153.5,93.0,214.0,20,0,0,0,0,0,0,1,93,1,214,0,0,1,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:59305-8.8.8.8:53-17,192.168.1.7,59305,8.8.8.8,53,17,22/04/2026 00:05:57,53,17758.607864379883,1,1,79,143,79.0,79.0,79.0,0.0,143.0,143.0,143.0,0.0,12500.97990199369,112.62144055850172,17758.607864379883,0.0,17758.607864379883,17758.607864379883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,56.31072027925086,56.31072027925086,79.0,143.0,111.0,32.0,1024.0,0,0,0,0,0,0,0,0,1.0,111.0,79.0,143.0,20,0,0,0,0,0,0,1,79,1,143,0,0,1,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:52564-239.255.255.250:1900-17,192.168.1.7,52564,239.255.255.250,1900,17,22/04/2026 00:06:03,1900,3017139.434814453,4,0,848,0,212.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0,281.06092486645383,1.3257590795587446,1005713.1449381511,2457.837403069685,1008759.2601776123,1002740.1447296143,3017139.434814453,1005713.1449381511,2457.837403069685,1008759.2601776123,1002740.1447296143,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,1.3257590795587446,0.0,212.0,212.0,212.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,212.0,212.0,0.0,80,0,0,0,0,0,0,4,848,0,0,0,0,4,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
142.251.223.142:443-192.168.1.7:65425-17,192.168.1.7,65425,142.251.223.142,443,17,22/04/2026 00:06:05,443,224272.9663848877,12,11,6811,4879,1292.0,73.0,567.5833333333334,571.9108989946676,1292.0,66.0,443.54545454545456,476.5606636260514,52123.98171939333,102.55359961899457,10194.225744767622,25545.786964277508,115535.02082824707,291.58592224121094,217523.81324768066,19774.892113425514,34594.54107631873,116365.90957641602,291.58592224121094,203582.5252532959,20358.25252532959,35952.84766070776,115853.54804992676,348.3295440673828,0,0,0,0,240,220,53.50622588817108,49.04737373082349,66.0,1292.0,508.2608695652174,532.0793678448737,283108.4536862004,0,0,0,0,0,0,0,0,0.9166666666666666,508.2608695652174,567.5833333333334,443.54545454545456,240,0,0,0,0,0,0,12,6811,11,4879,0,0,12,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:58748-216.239.34.223:443-17,192.168.1.7,58748,216.239.34.223,443,17,22/04/2026 00:06:05,443,165501.35612487793,9,13,5107,6755,1292.0,73.0,567.4444444444445,552.3960155764081,1292.0,66.0,519.6153846153846,502.6254972964905,71673.1287147255,132.92942435710344,7881.016958327521,20746.403812844503,89074.61166381836,251.53160095214844,120550.87089538574,15068.858861923218,29174.606291964883,90121.03080749512,251.53160095214844,144908.66661071777,12075.722217559814,26345.336868101727,89427.23274230957,267.7440643310547,0,0,0,0,180,260,54.380219055178685,78.54920530192476,66.0,1292.0,539.1818181818181,524.0861862122607,274666.3305785124,0,0,0,0,0,0,0,0,1.4444444444444444,539.1818181818181,567.4444444444445,519.6153846153846,180,0,0,0,0,0,0,9,5107,13,6755,0,0,9,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:61660-192.178.211.84:443-17,192.168.1.7,61660,192.178.211.84,443,17,22/04/2026 00:06:21,443,457974.4338989258,23,22,13867,10901,1292.0,73.0,602.9130434782609,573.6275805208597,1292.0,63.0,495.5,530.3886868051666,54081.621520091794,98.25876002923654,10408.509861339222,19505.40309828553,68596.36306762695,254.63104248046875,389378.0708312988,17699.003219604492,31074.908455212008,91237.78343200684,254.63104248046875,416408.0619812012,19828.955332438152,28304.205999693753,73828.45878601074,256.7768096923828,0,0,0,0,460,440,50.22114401494312,48.03761601429342,63.0,1292.0,550.4,555.5121520823025,308593.75111111114,0,0,0,0,0,0,0,0,0.9565217391304348,550.4,602.9130434782609,495.5,460,0,0,0,0,0,0,23,13867,22,10901,0,0,23,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
